url_len,host_len,path_len,n_dot,n_hyphen,n_us,n_slash,n_q,n_eq,n_at,n_amp,n_pct,n_dig,dig_ratio,n_spec,spec_ratio,has_ip,is_https,n_subdom,has_at,tld_len,longest_token,phishing
26,13,5,1,0,0,4,0,0,0,0,0,2,0.07692307692307693,6,0.23076923076923078,0,1,0,0,5,7,1
74,18,48,2,2,0,5,0,0,0,0,0,0,0.0,10,0.13513513513513514,0,1,1,0,3,10,0
34,25,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,1,0,3,17,0
34,12,15,1,0,0,4,0,0,0,0,0,8,0.23529411764705882,6,0.17647058823529413,0,0,0,0,3,8,1
36,15,14,2,0,0,5,0,0,0,0,0,0,0.0,8,0.2222222222222222,0,0,1,0,2,9,1
27,18,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.25925925925925924,0,1,1,0,2,6,0
30,17,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.23333333333333334,0,0,1,0,2,10,1
47,14,25,3,0,0,4,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,1,0,3,11,0
52,10,34,2,1,0,5,0,0,0,0,0,2,0.038461538461538464,9,0.17307692307692307,0,1,1,0,2,11,0
181,20,12,1,1,0,4,1,2,0,1,0,69,0.3812154696132597,11,0.06077348066298342,0,1,0,0,3,64,1
62,10,44,1,1,0,5,0,0,0,0,0,0,0.0,8,0.12903225806451613,0,1,0,0,2,25,0
33,13,12,4,0,0,3,0,0,0,0,0,0,0.0,8,0.24242424242424243,0,1,2,0,2,7,0
142,20,114,3,2,0,4,0,0,0,0,0,70,0.49295774647887325,10,0.07042253521126761,0,1,1,0,3,99,1
52,10,34,6,0,1,5,0,0,0,0,0,0,0.0,13,0.25,0,1,1,0,2,5,1
43,21,14,3,1,0,3,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,1,1,0,2,9,0
27,13,6,1,0,0,3,0,0,0,0,0,4,0.14814814814814814,5,0.18518518518518517,0,1,0,0,3,9,1
44,10,27,1,0,0,9,0,0,0,0,0,3,0.06818181818181818,11,0.25,0,0,0,0,2,7,1
57,16,34,11,0,0,6,0,0,0,0,0,0,0.0,18,0.3157894736842105,0,0,0,0,3,12,1
70,11,8,4,0,0,8,1,1,0,0,0,3,0.04285714285714286,16,0.22857142857142856,0,0,0,0,2,9,1
29,14,7,2,0,0,3,0,0,0,0,0,0,0.0,6,0.20689655172413793,0,1,1,0,2,7,0
35,9,18,1,0,0,3,0,0,0,0,0,4,0.11428571428571428,5,0.14285714285714285,0,1,0,0,3,17,1
22,13,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2727272727272727,0,1,1,0,3,5,0
50,15,27,4,0,0,6,0,0,0,0,0,11,0.22,11,0.22,0,1,2,0,2,11,0
40,19,13,3,0,0,3,0,0,0,0,0,0,0.0,7,0.175,0,1,1,0,3,11,0
213,15,8,12,0,0,12,2,6,0,5,0,32,0.15023474178403756,46,0.215962441314554,0,0,1,0,3,24,1
32,15,9,3,0,0,4,0,0,0,0,0,0,0.0,8,0.25,0,1,2,0,2,7,0
22,8,6,1,0,0,3,0,0,0,0,0,1,0.045454545454545456,5,0.22727272727272727,0,1,0,0,2,5,1
68,59,1,4,2,0,3,0,0,0,0,0,8,0.11764705882352941,10,0.14705882352941177,0,1,3,0,3,26,1
54,18,28,3,1,0,4,0,0,0,0,0,0,0.0,9,0.16666666666666666,0,1,1,0,2,11,0
28,14,6,1,0,0,3,0,0,0,0,0,0,0.0,5,0.17857142857142858,0,1,0,0,3,10,1
23,14,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,1,1,0,3,6,0
46,17,21,2,4,0,3,0,0,0,0,0,0,0.0,10,0.21739130434782608,0,1,1,0,7,7,0
64,11,45,3,2,0,4,0,0,0,0,0,0,0.0,10,0.15625,0,1,1,0,3,10,0
40,14,19,2,0,0,5,0,0,0,0,0,0,0.0,8,0.2,0,0,0,0,2,11,1
42,25,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,1,0,3,17,0
42,15,19,2,1,0,4,0,0,0,0,0,1,0.023809523809523808,8,0.19047619047619047,0,1,1,0,3,10,0
96,21,67,2,3,0,4,0,0,0,0,0,0,0.0,10,0.10416666666666667,0,1,1,0,2,22,0
94,25,21,3,1,0,4,1,2,0,2,0,0,0.0,17,0.18085106382978725,0,1,1,0,7,9,1
54,19,27,2,3,0,4,0,0,0,0,0,0,0.0,10,0.18518518518518517,0,1,1,0,2,12,0
32,19,6,2,0,0,3,0,0,0,0,0,1,0.03125,6,0.1875,0,0,1,0,4,8,1
57,16,33,3,0,0,5,0,0,0,0,0,6,0.10526315789473684,9,0.15789473684210525,0,1,1,0,3,12,0
21,12,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2857142857142857,0,1,1,0,3,5,0
45,17,20,2,1,0,4,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,9,0
23,15,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,0,1,0,3,8,0
66,23,35,4,1,0,7,0,0,0,0,0,0,0.0,13,0.19696969696969696,0,1,2,0,2,11,1
22,6,8,1,0,0,3,0,0,0,0,0,2,0.09090909090909091,5,0.22727272727272727,0,1,0,0,2,7,1
129,15,38,2,2,0,7,1,0,0,0,0,6,0.046511627906976744,14,0.10852713178294573,0,0,0,0,2,63,1
34,18,9,3,0,0,3,0,0,0,0,0,1,0.029411764705882353,7,0.20588235294117646,0,0,1,0,2,11,1
31,11,12,1,0,0,4,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,0,0,2,8,1
30,14,8,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2,0,1,1,0,3,7,0
133,21,29,2,0,0,6,1,3,0,2,0,31,0.23308270676691728,17,0.12781954887218044,0,0,0,0,3,32,1
27,18,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,1,1,0,3,10,0
24,15,1,2,0,0,3,0,0,0,0,0,1,0.041666666666666664,6,0.25,0,1,1,0,3,7,0
33,19,7,1,1,0,3,0,0,0,0,0,0,0.0,6,0.18181818181818182,0,0,0,0,3,12,1
44,31,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.13636363636363635,0,1,1,0,3,23,0
35,18,9,3,1,0,4,0,0,0,0,0,0,0.0,9,0.2571428571428571,0,1,2,0,2,7,0
77,58,11,6,3,0,3,0,0,0,0,0,2,0.025974025974025976,13,0.16883116883116883,0,1,4,0,5,11,1
102,14,8,6,0,0,12,2,1,0,0,0,1,0.00980392156862745,24,0.23529411764705882,0,0,1,0,3,9,1
69,17,45,1,5,0,5,0,0,0,0,0,5,0.07246376811594203,12,0.17391304347826086,0,0,0,0,3,11,1
133,16,13,6,0,0,12,2,1,0,3,0,1,0.007518796992481203,30,0.22556390977443608,0,0,0,0,3,12,1
22,13,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2727272727272727,0,1,1,0,3,5,0
35,10,18,2,1,0,4,0,0,0,0,0,0,0.0,8,0.22857142857142856,0,0,0,0,4,6,1
35,15,12,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2,0,1,1,0,3,10,0
39,9,22,1,0,0,3,0,0,0,0,0,0,0.0,5,0.1282051282051282,0,1,0,0,3,21,0
44,11,25,2,0,1,5,0,0,0,0,0,0,0.0,9,0.20454545454545456,0,1,1,0,2,9,0
37,21,8,2,0,0,3,0,0,0,0,0,2,0.05405405405405406,6,0.16216216216216217,0,1,1,0,3,12,1
34,21,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,1,0,3,13,0
65,19,38,3,2,0,6,0,0,0,0,0,3,0.046153846153846156,12,0.18461538461538463,0,1,1,0,3,11,0
81,15,59,3,1,0,7,0,0,0,0,0,35,0.43209876543209874,12,0.14814814814814814,1,0,2,0,3,32,1
159,12,140,2,0,2,7,0,0,0,0,0,19,0.11949685534591195,12,0.07547169811320754,0,0,1,0,2,52,1
70,26,34,5,0,0,4,1,0,0,0,0,6,0.08571428571428572,11,0.15714285714285714,0,1,3,0,3,24,1
54,20,26,3,0,1,3,0,0,0,0,0,0,0.0,8,0.14814814814814814,0,1,1,0,3,12,0
56,18,31,1,1,0,6,0,0,0,0,0,0,0.0,9,0.16071428571428573,0,0,0,0,3,10,1
33,13,13,3,0,0,4,0,0,0,0,0,10,0.30303030303030304,8,0.24242424242424243,1,0,2,0,3,7,1
25,11,6,2,0,0,3,0,0,0,0,0,0,0.0,6,0.24,0,1,1,0,2,5,0
45,20,17,2,1,0,3,0,0,0,0,0,0,0.0,7,0.15555555555555556,0,1,1,0,3,12,0
39,30,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.15384615384615385,0,1,1,0,3,22,0
19,5,7,1,0,0,3,0,0,0,0,0,1,0.05263157894736842,5,0.2631578947368421,0,0,0,0,2,6,1
44,27,9,2,1,0,4,0,0,0,0,0,1,0.022727272727272728,8,0.18181818181818182,0,1,1,0,3,15,1
82,17,57,3,3,0,5,0,0,0,0,0,0,0.0,12,0.14634146341463414,0,1,1,0,3,9,0
53,25,21,2,1,0,4,0,0,0,0,0,0,0.0,8,0.1509433962264151,0,0,1,0,3,17,0
109,41,61,13,2,0,8,0,0,0,0,0,7,0.06422018348623854,26,0.23853211009174313,0,0,6,0,2,11,1
86,17,61,2,6,0,6,0,0,0,0,0,5,0.05813953488372093,15,0.1744186046511628,0,1,1,0,3,10,0
59,19,32,3,0,0,6,0,0,0,0,0,0,0.0,10,0.1694915254237288,0,1,1,0,2,12,1
83,27,16,3,2,0,5,1,2,1,1,0,1,0.012048192771084338,17,0.20481927710843373,0,1,1,1,3,11,1
91,13,71,1,0,0,9,0,0,0,0,0,20,0.21978021978021978,11,0.12087912087912088,0,0,0,0,3,32,1
31,15,8,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,1,0,2,8,0
38,13,18,1,0,0,5,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,0,0,0,3,9,1
43,26,10,3,2,0,3,0,0,0,0,0,0,0.0,9,0.20930232558139536,0,0,1,0,3,6,1
54,18,28,2,0,0,5,0,0,0,0,0,4,0.07407407407407407,8,0.14814814814814814,0,1,0,0,3,14,1
35,23,4,4,0,0,4,0,0,0,0,0,2,0.05714285714285714,9,0.2571428571428571,0,1,3,0,2,7,1
47,13,26,2,1,0,5,0,0,0,0,0,4,0.0851063829787234,9,0.19148936170212766,0,1,1,0,2,8,0
72,23,42,4,1,0,7,0,0,0,0,0,0,0.0,13,0.18055555555555555,0,0,1,0,3,15,1
24,11,5,2,0,0,4,0,0,0,0,0,1,0.041666666666666664,7,0.2916666666666667,0,1,1,0,2,5,1
68,18,43,3,1,1,6,0,0,0,0,0,0,0.0,12,0.17647058823529413,0,0,1,0,3,11,1
71,11,52,2,3,0,6,0,0,0,0,0,0,0.0,12,0.16901408450704225,0,1,1,0,3,10,0
32,23,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1875,0,1,1,0,3,15,0
45,15,22,2,0,0,3,0,0,0,0,0,21,0.4666666666666667,6,0.13333333333333333,0,1,1,0,3,21,0
35,18,9,2,1,0,4,0,0,0,0,0,0,0.0,8,0.22857142857142856,0,1,1,0,3,10,0
59,31,20,1,0,1,4,0,0,0,0,0,4,0.06779661016949153,7,0.11864406779661017,0,1,0,0,3,27,1
31,22,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,1,0,3,14,0
41,14,19,3,2,0,3,0,0,0,0,0,0,0.0,9,0.21951219512195122,0,1,1,0,3,6,0
27,18,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,1,1,0,2,11,0
43,19,17,3,1,0,3,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,0,1,0,3,11,0
93,16,69,3,6,0,7,0,0,0,0,0,6,0.06451612903225806,17,0.1827956989247312,0,1,1,0,3,12,0
41,15,18,3,0,0,4,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,1,1,0,3,7,0
34,25,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,1,0,3,17,0
63,24,32,3,1,0,5,0,0,0,0,0,0,0.0,10,0.15873015873015872,0,0,1,0,2,17,1
50,31,12,2,2,0,4,0,0,0,0,0,6,0.12,9,0.18,0,0,1,0,2,8,1
48,7,33,1,0,0,4,0,0,0,0,0,4,0.08333333333333333,7,0.14583333333333334,0,1,0,0,2,28,1
36,19,9,1,0,0,3,0,0,0,0,0,0,0.0,5,0.1388888888888889,0,1,0,0,2,16,1
26,17,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,1,1,0,3,9,0
66,14,44,3,4,0,4,0,0,0,0,0,0,0.0,12,0.18181818181818182,0,1,2,0,2,9,0
138,25,30,3,2,0,5,1,1,0,0,0,40,0.2898550724637681,13,0.09420289855072464,0,1,0,0,3,64,1
86,41,38,2,4,0,7,0,0,0,0,0,0,0.0,14,0.16279069767441862,0,0,1,0,3,19,1
36,27,1,2,0,0,3,0,0,0,0,0,1,0.027777777777777776,6,0.16666666666666666,0,1,1,0,3,12,1
33,14,12,1,0,0,4,0,0,0,0,0,1,0.030303030303030304,6,0.18181818181818182,0,0,0,0,3,10,1
61,14,39,2,0,5,4,0,0,0,0,0,0,0.0,12,0.19672131147540983,0,1,1,0,3,8,0
87,28,11,2,2,0,3,1,2,0,2,0,0,0.0,16,0.1839080459770115,0,1,0,0,3,11,1
22,6,8,1,0,0,3,0,0,0,0,0,3,0.13636363636363635,5,0.22727272727272727,0,1,0,0,2,7,1
52,11,7,1,1,0,5,1,1,0,0,0,4,0.07692307692307693,11,0.21153846153846154,0,0,0,0,3,8,1
92,28,16,2,1,0,3,1,2,0,2,0,0,0.0,15,0.16304347826086957,0,1,0,0,3,14,1
46,12,26,2,0,0,5,0,0,0,0,0,0,0.0,8,0.17391304347826086,0,1,1,0,2,14,0
35,20,7,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17142857142857143,0,1,1,0,3,12,0
45,23,14,3,1,0,3,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,15,0
51,15,28,2,0,0,4,0,0,0,0,0,21,0.4117647058823529,7,0.13725490196078433,0,1,1,0,3,21,0
303,11,118,3,7,1,8,1,3,0,2,0,149,0.49174917491749176,28,0.0924092409240924,0,1,1,0,2,64,1
276,29,49,2,1,2,5,1,2,0,2,0,97,0.35144927536231885,18,0.06521739130434782,0,0,1,0,2,64,1
45,21,17,2,1,0,3,0,0,0,0,0,7,0.15555555555555556,7,0.15555555555555556,0,0,1,0,2,16,1
49,18,23,2,2,0,4,0,0,0,0,0,0,0.0,9,0.1836734693877551,0,1,1,0,3,10,0
106,24,74,3,1,3,4,0,0,0,0,0,26,0.24528301886792453,13,0.12264150943396226,0,1,1,0,3,24,0
76,18,50,2,3,0,6,0,0,0,0,0,0,0.0,12,0.15789473684210525,0,1,1,0,2,11,0
1283,16,51,9,12,15,21,2,17,0,17,0,155,0.12081060015588464,117,0.09119251753702261,0,1,0,0,3,158,1
35,14,14,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2,0,0,1,0,2,8,1
40,16,17,2,3,0,3,0,0,0,0,0,0,0.0,9,0.225,0,0,0,0,3,12,1
38,22,8,2,0,0,3,0,0,0,0,0,0,0.0,6,0.15789473684210525,0,1,1,0,3,14,0
40,20,12,2,1,0,4,0,0,0,0,0,0,0.0,8,0.2,0,1,1,0,3,12,0
32,15,9,2,1,0,3,0,0,0,0,0,0,0.0,7,0.21875,0,1,1,0,3,8,0
41,25,9,3,0,0,4,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,0,2,0,2,11,1
31,18,5,2,0,0,4,0,0,0,0,0,0,0.0,7,0.22580645161290322,0,1,1,0,3,10,1
56,31,18,2,2,0,4,0,0,0,0,0,0,0.0,9,0.16071428571428573,0,0,0,0,3,13,1
41,16,17,2,2,0,4,0,0,0,0,0,0,0.0,9,0.21951219512195122,0,1,1,0,3,8,0
27,18,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,1,1,0,3,7,1
62,17,38,2,0,1,7,0,0,0,0,0,7,0.11290322580645161,11,0.1774193548387097,0,0,1,0,2,11,1
36,19,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,1,0,3,11,0
65,19,39,2,1,0,4,0,0,0,0,0,15,0.23076923076923078,8,0.12307692307692308,0,0,1,0,3,32,1
23,14,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,1,1,0,3,6,0
32,14,10,2,1,0,3,0,0,0,0,0,0,0.0,7,0.21875,0,1,1,0,2,7,0
40,23,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.175,0,1,1,0,3,15,0
23,14,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,1,1,0,2,7,0
40,23,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.175,0,1,1,0,3,15,1
36,15,13,2,0,0,4,0,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,1,0,2,11,0
38,18,12,2,1,0,4,0,0,0,0,0,0,0.0,8,0.21052631578947367,0,1,1,0,3,10,0
24,10,6,1,0,0,3,0,0,0,0,0,0,0.0,5,0.20833333333333334,0,1,0,0,3,6,1
216,25,183,5,1,3,6,0,0,0,0,0,30,0.1388888888888889,16,0.07407407407407407,0,1,4,0,3,111,1
30,16,7,1,0,0,4,0,0,0,0,0,0,0.0,6,0.2,0,0,0,0,3,12,1
33,10,15,2,0,0,5,0,0,0,0,0,0,0.0,8,0.24242424242424243,0,1,1,0,2,8,0
22,13,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2727272727272727,0,1,1,0,2,6,0
54,16,30,2,0,0,5,0,0,0,0,0,0,0.0,8,0.14814814814814814,0,1,1,0,3,19,1
109,49,52,3,3,0,9,0,0,0,0,0,12,0.11009174311926606,16,0.14678899082568808,0,1,1,0,3,18,0
111,11,54,4,1,0,7,1,2,0,1,1,13,0.11711711711711711,18,0.16216216216216217,0,0,0,0,3,20,1
70,35,27,2,2,0,5,0,0,0,0,0,1,0.014285714285714285,10,0.14285714285714285,0,1,1,0,3,11,1
51,22,22,2,2,0,4,0,0,0,0,0,10,0.19607843137254902,9,0.17647058823529413,0,0,1,0,3,14,1
249,49,31,6,3,0,5,1,2,0,1,0,24,0.0963855421686747,20,0.08032128514056225,0,1,2,0,3,130,1
45,21,16,3,1,0,5,0,0,0,0,0,0,0.0,10,0.2222222222222222,0,1,2,0,2,8,0
36,27,1,3,0,0,3,0,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,2,0,2,16,0
52,17,27,1,2,0,6,0,0,0,0,0,1,0.019230769230769232,10,0.19230769230769232,0,1,0,0,2,14,0
38,15,15,2,0,0,4,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,1,1,0,3,8,0
47,28,11,2,1,0,3,0,0,0,0,0,0,0.0,7,0.14893617021276595,0,1,1,0,2,22,1
48,22,18,2,0,0,4,0,0,0,0,0,0,0.0,7,0.14583333333333334,0,1,1,0,3,14,0
40,10,22,2,0,0,5,0,0,0,0,0,0,0.0,8,0.2,0,1,1,0,2,10,0
57,25,24,3,2,0,4,0,0,0,0,0,3,0.05263157894736842,10,0.17543859649122806,0,1,1,0,2,14,1
59,18,33,2,1,0,5,0,0,0,0,0,1,0.01694915254237288,9,0.15254237288135594,0,1,0,0,3,14,1
40,18,14,2,1,0,4,0,0,0,0,0,2,0.05,8,0.2,0,1,1,0,3,10,0
59,44,8,8,1,0,3,0,0,0,0,1,0,0.0,14,0.23728813559322035,0,0,4,0,3,10,1
37,18,11,3,1,0,3,0,0,0,0,0,0,0.0,8,0.21621621621621623,0,1,1,0,2,9,1
30,13,9,3,0,0,4,0,0,0,0,0,0,0.0,8,0.26666666666666666,0,1,2,0,2,7,0
31,22,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,1,0,3,14,0
51,14,30,1,0,0,6,0,0,0,0,0,5,0.09803921568627451,8,0.1568627450980392,0,0,0,0,3,10,1
43,14,21,1,2,0,4,0,0,0,0,0,1,0.023255813953488372,8,0.18604651162790697,0,1,0,0,3,13,1
32,19,6,2,0,0,3,0,0,0,0,0,2,0.0625,6,0.1875,0,0,1,0,4,8,1
281,33,70,3,5,5,10,1,5,0,3,0,52,0.18505338078291814,36,0.12811387900355872,0,1,1,0,3,33,1
38,11,19,2,2,0,4,0,0,0,0,0,0,0.0,9,0.23684210526315788,0,1,1,0,2,9,0
104,40,13,3,1,0,3,1,1,0,0,0,25,0.2403846153846154,10,0.09615384615384616,0,1,1,0,2,32,1
32,15,9,3,0,0,4,0,0,0,0,0,0,0.0,8,0.25,0,1,2,0,2,7,0
45,16,21,3,2,0,3,0,0,0,0,0,0,0.0,9,0.2,0,1,1,0,3,8,0
44,18,19,3,1,0,4,0,0,0,0,0,0,0.0,9,0.20454545454545456,0,0,1,0,2,9,1
49,16,25,2,2,0,5,0,0,0,0,0,0,0.0,10,0.20408163265306123,0,1,1,0,3,8,0
43,16,20,1,0,0,5,0,0,0,0,0,0,0.0,7,0.16279069767441862,0,0,0,0,3,12,1
80,35,38,2,2,0,4,0,0,0,0,0,19,0.2375,9,0.1125,0,0,1,0,2,32,1
51,21,22,3,0,0,5,0,0,0,0,0,0,0.0,9,0.17647058823529413,0,1,1,0,3,13,0
59,16,36,2,0,0,6,0,1,0,0,0,10,0.1694915254237288,10,0.1694915254237288,0,0,1,0,2,16,1
35,26,1,2,0,0,3,0,0,0,0,0,4,0.11428571428571428,6,0.17142857142857143,0,1,1,0,3,15,1
34,25,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,1,0,3,17,0
92,25,59,1,1,0,5,0,0,0,0,0,26,0.2826086956521739,8,0.08695652173913043,0,1,0,0,3,32,1
52,15,30,3,1,0,5,0,0,0,0,0,14,0.2692307692307692,10,0.19230769230769232,0,0,1,0,3,8,1
55,33,14,2,0,0,5,0,0,0,0,0,0,0.0,8,0.14545454545454545,0,1,1,0,2,26,1
21,7,7,1,0,0,4,0,0,0,0,0,3,0.14285714285714285,6,0.2857142857142857,0,0,0,0,2,5,1
169,44,33,5,7,1,3,0,0,0,2,0,54,0.31952662721893493,21,0.1242603550295858,0,0,4,0,3,15,1
73,44,21,8,2,0,3,0,0,0,0,0,4,0.0547945205479452,14,0.1917808219178082,0,1,4,0,3,12,1
43,16,19,2,0,0,5,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,1,1,0,3,7,1
28,12,8,1,1,0,3,0,0,0,0,0,2,0.07142857142857142,6,0.21428571428571427,0,1,0,0,2,7,1
52,17,27,2,2,0,5,0,0,0,0,0,0,0.0,10,0.19230769230769232,0,1,1,0,3,10,0
29,19,3,2,0,0,3,0,0,0,0,0,0,0.0,6,0.20689655172413793,0,0,1,0,2,10,1
132,9,23,4,0,1,4,1,1,0,0,0,15,0.11363636363636363,12,0.09090909090909091,0,1,0,0,3,80,1
44,15,21,2,0,0,5,0,0,0,0,0,0,0.0,8,0.18181818181818182,0,1,1,0,3,9,0
47,20,19,2,0,0,5,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,1,0,3,12,0
48,14,26,2,0,0,5,0,0,0,0,0,0,0.0,8,0.16666666666666666,0,1,1,0,2,13,0
101,37,13,3,1,0,3,1,1,0,0,0,19,0.18811881188118812,10,0.09900990099009901,0,1,1,0,3,32,1
42,17,17,2,2,0,5,0,0,0,0,0,2,0.047619047619047616,10,0.23809523809523808,0,1,1,0,2,7,0
34,13,13,1,0,1,4,0,0,0,0,0,0,0.0,7,0.20588235294117646,0,1,0,0,3,9,1
41,27,6,2,0,0,3,0,0,0,0,0,0,0.0,6,0.14634146341463414,0,1,1,0,3,19,0
35,23,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17142857142857143,0,0,1,0,3,15,0
34,25,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,1,0,3,17,0
47,14,25,2,2,0,3,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,1,0,3,12,0
41,12,21,2,2,0,5,0,0,0,0,0,2,0.04878048780487805,10,0.24390243902439024,0,1,0,0,2,6,1
82,73,1,4,2,0,3,0,0,0,0,0,38,0.4634146341463415,10,0.12195121951219512,0,1,3,0,3,32,1
41,19,14,4,0,0,3,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,1,2,0,2,8,0
48,18,22,2,1,0,7,0,0,0,0,0,2,0.041666666666666664,11,0.22916666666666666,0,1,1,0,3,10,0
51,20,23,2,3,0,3,0,0,0,0,0,0,0.0,9,0.17647058823529413,0,1,1,0,3,12,0
32,15,10,2,0,0,3,0,0,0,0,0,1,0.03125,6,0.1875,0,0,0,0,8,8,0
58,27,23,4,1,0,4,0,0,0,0,0,2,0.034482758620689655,10,0.1724137931034483,0,1,2,0,2,10,0
91,19,65,2,5,0,5,0,0,0,0,0,17,0.18681318681318682,13,0.14285714285714285,0,0,1,0,3,12,0
32,15,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.21875,0,1,1,0,3,7,0
38,20,10,2,0,0,4,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,1,1,0,3,12,0
26,17,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,1,1,0,3,9,0
155,19,128,4,2,1,10,0,0,0,0,0,29,0.1870967741935484,18,0.11612903225806452,0,1,0,0,3,23,1
85,23,54,2,6,0,3,0,0,0,0,0,0,0.0,12,0.1411764705882353,0,1,1,0,3,15,0
44,15,21,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1590909090909091,0,1,1,0,3,11,0
91,23,60,3,1,1,4,0,0,0,0,0,29,0.31868131868131866,10,0.10989010989010989,0,1,1,0,3,24,0
27,13,6,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,1,1,0,3,5,0
38,23,7,2,0,0,3,0,0,0,0,0,0,0.0,6,0.15789473684210525,0,1,1,0,3,15,0
23,14,2,1,0,0,3,0,0,0,0,0,0,0.0,5,0.21739130434782608,0,0,0,0,3,10,1
53,19,26,2,2,0,3,0,0,0,0,0,0,0.0,8,0.1509433962264151,0,1,1,0,2,12,0
38,19,12,3,0,0,4,0,0,0,0,0,0,0.0,8,0.21052631578947367,0,0,1,0,3,11,1
58,27,23,3,1,0,5,0,0,0,0,0,0,0.0,10,0.1724137931034483,0,1,2,0,2,17,0
33,15,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.21212121212121213,0,1,1,0,3,7,0
239,15,178,1,4,3,5,1,2,0,0,0,46,0.19246861924686193,18,0.07531380753138076,0,1,0,0,3,108,1
77,46,23,2,2,2,3,0,0,0,0,0,22,0.2857142857142857,10,0.12987012987012986,0,1,0,0,2,24,1
57,12,18,2,0,0,5,1,1,0,0,0,6,0.10526315789473684,10,0.17543859649122806,0,0,0,0,2,16,1
63,25,30,2,2,0,5,0,0,0,0,0,0,0.0,10,0.15873015873015872,0,1,1,0,2,11,0
43,22,13,2,1,0,4,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,1,1,0,3,14,0
41,25,8,2,0,0,3,0,0,0,0,0,0,0.0,6,0.14634146341463414,0,1,1,0,3,17,0
25,16,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.28,0,1,1,0,3,5,0
40,22,11,3,0,0,3,0,0,0,0,0,0,0.0,7,0.175,0,0,1,0,3,10,1
36,26,2,4,0,1,3,0,0,0,0,0,0,0.0,9,0.25,0,1,3,0,3,9,1
42,14,20,3,0,0,3,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,1,0,3,14,0
